"coreid","goodQualityAccessURI","scientificName","caption","comments","tag"
762194,"https://lichenportal.org/imglib/lichens/NCU/201403/GBP_2604_M_demissa.jpg","Melaspilea demissa","Ascomata","","HasOrganism"
762194,"https://lichenportal.org/imglib/lichens/NCU/201403/GBP_2604_apoth_sect.jpg","Melaspilea demissa","Ascoma section","","HasOrganism"
762194,"https://lichenportal.org/imglib/lichens/NCU/201403/GBP_2604_spores.jpg","Melaspilea demissa","Spores","","HasOrganism"
1716437,"https://lichenportal.org/imglib/lichens/NCU/201403/Lichens-sampled-1b_Shingl.jpg","Cladonia ochrochlora","Image by John Gerwin","","HasOrganism,ShowsHabitat"
1716439,"https://lichenportal.org/imglib/lichens/NCU/201403/Lichen-sampled-5_Uwharries.jpg","Flavoparmelia baltimorensis","Image by John Gerwin","","HasOrganism,ShowsHabitat"
1716440,"https://lichenportal.org/imglib/lichens/NCU/201403/Lichen-sampled-4_Uwharries.jpg","Coccocarpia palmicola","Image by John Gerwin","","HasOrganism,ShowsHabitat"
1465100,"https://lichenportal.org/imglib/lichens/WIS/201404/Pyxine_sorediata_Wildcat_.jpg","Pyxine sorediata","","","HasOrganism"
1466216,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_americana_Toft_P.jpg","Ramalina americana","","","HasOrganism"
1466223,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_pollinaria_Toft_.jpg","Ramalina pollinaria","","","HasOrganism"
1415061,"https://lichenportal.org/imglib/lichens/WIS/201404/Arthonia_caesia_Woodland_.jpg","Chrysothrix caesia","","","HasOrganism"
1716376,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_acuminata_Point_.jpg","Cladonia acuminata","","","HasOrganism"
1716377,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_apodocarpa_Mazom.jpg","Cladonia apodocarpa","","","HasOrganism"
1415065,"https://lichenportal.org/imglib/lichens/WIS/201404/Arthonia_polymorpha_Mirro.jpg","Arthonia polymorpha","","","HasOrganism"
1716382,"https://lichenportal.org/imglib/lichens/WIS/201404/Leptogium_lichenoides_New.jpg","Scytinium lichenoides","","","HasOrganism"
1716384,"https://lichenportal.org/imglib/lichens/WIS/201404/Psorula_rufonigra_Magnoli.jpg","Psorula rufonigra","","","HasOrganism"
1716426,"https://lichenportal.org/imglib/lichens/WIS/201404/Parmotrema_chinense_Newpo.jpg","Parmotrema perlatum","","","HasOrganism"
1439694,"https://lichenportal.org/imglib/lichens/WIS/201404/Julella_fallaciosa_Wildca.jpg","Julella fallaciosa","","","HasOrganism"
1439697,"https://lichenportal.org/imglib/lichens/WIS/201404/Lecidea_cyrtidia_Ablemans.jpg","Lecidea cyrtidia","","","HasOrganism"
1716435,"https://lichenportal.org/imglib/lichens/WIS/201404/Endocarpon_pallidulum_pus.jpg","Endocarpon pallidulum","","","HasOrganism"
1716436,"https://lichenportal.org/imglib/lichens/WIS/201404/Cetrelia_olivetorum_White.jpg","Cetrelia olivetorum","","","HasOrganism"
1716443,"https://lichenportal.org/imglib/lichens/WIS/201404/Parmotrema_reticulatum_Go.jpg","Parmotrema reticulatum","","","HasOrganism"
1716452,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_farinacea_Whitef.jpg","Ramalina farinacea","","","HasOrganism"
1716453,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_sinensis_Whitefi.jpg","Ramalina sinensis","","","HasOrganism"
1716457,"https://lichenportal.org/imglib/lichens/WIS/201404/Usnea_lapponica_Whitefish.jpg","Usnea perplexans","","","HasOrganism"
1716432,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_apodocarpa_Walki.jpg","Cladonia apodocarpa","","","HasOrganism"
1465095,"https://lichenportal.org/imglib/lichens/WIS/201404/Placynthiella_uliginosa_M.jpg","Placynthiella uliginosa","","","HasOrganism"
1465096,"https://lichenportal.org/imglib/lichens/WIS/201404/Psora_pseudorussellii_Bla.jpg","Psora pseudorussellii","","","HasOrganism"
1465097,"https://lichenportal.org/imglib/lichens/WIS/201404/Punctelia_bolliana_Observ.jpg","Punctelia bolliana","","","HasOrganism"
1465098,"https://lichenportal.org/imglib/lichens/WIS/201404/Punctelia_perreticulata_O.jpg","Punctelia perreticulata","","","HasOrganism"
1411631,"https://lichenportal.org/imglib/lichens/WIS/201404/Verrucaria_muralis_possib.jpg","Verrucaria muralis","","","HasOrganism"
1466218,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_americana_Lakewo.jpg","Ramalina americana","","","HasOrganism"
1466221,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_farinacea_Cave_P.jpg","Ramalina farinacea","","","HasOrganism"
1466222,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_intermedia_Woodl.jpg","Ramalina intermedia","","","HasOrganism"
1466224,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_sinensis_Toft_Po.jpg","Ramalina sinensis","","","HasOrganism"
1466225,"https://lichenportal.org/imglib/lichens/WIS/201404/Rhizoplaca_subdiscrepans_.jpg","Rhizoplaca subdiscrepans","","","HasOrganism"
1466226,"https://lichenportal.org/imglib/lichens/WIS/201404/Xanthoparmelia_viriduloum.jpg","Xanthoparmelia viriduloumbrina","","","HasOrganism"
1466227,"https://lichenportal.org/imglib/lichens/WIS/201404/Verrucaria_nigrescens_Was.jpg","Verrucaria nigrescens","","","HasOrganism"
1441934,"https://lichenportal.org/imglib/lichens/WIS/201404/Opegrapha_varia_Festge_Co.jpg","Alyxoria varia","","","HasOrganism"
1441935,"https://lichenportal.org/imglib/lichens/WIS/201404/Peltigera_neckeri_Walking.jpg","Peltigera neckeri","","","HasOrganism"
1415057,"https://lichenportal.org/imglib/lichens/WIS/201404/Amandinea_Buellia_punctat.jpg","Amandinea punctata","","","HasOrganism"
1441938,"https://lichenportal.org/imglib/lichens/WIS/201404/Peltigera_praetextata_Int.jpg","Peltigera praetextata","","","HasOrganism"
1441937,"https://lichenportal.org/imglib/lichens/WIS/201404/Peltigera_polydactylon_Ar.jpg","Peltigera polydactylon","","","HasOrganism"
1415058,"https://lichenportal.org/imglib/lichens/WIS/201404/Anaptychia_setifera_Cave_.jpg","Anaptychia setifera","","","HasOrganism"
1441939,"https://lichenportal.org/imglib/lichens/WIS/201404/Pertusaria_amara_Toft_Poi.jpg","Lepra amara","","","HasOrganism"
1415059,"https://lichenportal.org/imglib/lichens/WIS/201404/Anaptychia_setifera_Washi.jpg","Anaptychia setifera","","","HasOrganism"
1415060,"https://lichenportal.org/imglib/lichens/WIS/201404/Arthonia_caesia_Kettle_Mo.jpg","Chrysothrix caesia","","","HasOrganism"
1415062,"https://lichenportal.org/imglib/lichens/WIS/201404/Arthonia_caesia_Madison_7.jpg","Chrysothrix caesia","","","HasOrganism"
1415063,"https://lichenportal.org/imglib/lichens/WIS/201404/Arthonia_caesia_Festge_Co.jpg","Chrysothrix caesia","","","HasOrganism"
1415064,"https://lichenportal.org/imglib/lichens/WIS/201404/Arthonia_polymorpha_Frank.jpg","Arthonia polymorpha","","","HasOrganism"
1716378,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_pyxidata_Mazoman.jpg","Cladonia pyxidata","","","HasOrganism"
1415066,"https://lichenportal.org/imglib/lichens/WIS/201404/Arthonia_punctiformis_Mad.jpg","Arthonia punctiformis","","","HasOrganism"
1716379,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_rei_Mazomanie_Ba.jpg","Cladonia rei","","","HasOrganism"
1716380,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_rei_Mazomanie_90.jpg","Cladonia rei","","","HasOrganism"
1716381,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_rei_Archibald_La.jpg","Cladonia rei","","","HasOrganism"
1716383,"https://lichenportal.org/imglib/lichens/WIS/201404/Diploschistes_scruposus_M.jpg","Diploschistes scruposus","","","HasOrganism"
1716389,"https://lichenportal.org/imglib/lichens/WIS/201404/Graphis_scripta_Cave_Poin.jpg","Graphis scripta","","","HasOrganism"
1716390,"https://lichenportal.org/imglib/lichens/WIS/201404/Xanthomendoza_ulophyllode.jpg","Xanthomendoza ulophyllodes","","","HasOrganism"
1716424,"https://lichenportal.org/imglib/lichens/WIS/201404/Parmotrema_hypotropum_Del.jpg","Parmotrema hypotropum","","","HasOrganism"
1716425,"https://lichenportal.org/imglib/lichens/WIS/201404/Xanthomendoza_weberi_Magn.jpg","Xanthomendoza weberi","","","HasOrganism"
1439689,"https://lichenportal.org/imglib/lichens/WIS/201404/Candelariella_efflorescen.jpg","Candelariella efflorescens","","","HasOrganism"
1439690,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_caespiticia_Wood.jpg","Cladonia caespiticia","","","HasOrganism"
1716427,"https://lichenportal.org/imglib/lichens/WIS/201404/Xanthoria_elegans_Magnoli.jpg","Rusavskia elegans","","","HasOrganism"
1439692,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_squamosa_Wildcat.jpg","Cladonia squamosa","","","HasOrganism"
1439693,"https://lichenportal.org/imglib/lichens/WIS/201404/Graphis_scripta_var._typo.jpg","Graphis scripta","","","HasOrganism"
1716430,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_intermedia_Magno.jpg","Ramalina intermedia","","","HasOrganism"
1716431,"https://lichenportal.org/imglib/lichens/WIS/201404/Parmotrema_stuppeum_White.jpg","Parmotrema stuppeum","","","HasOrganism"
1439695,"https://lichenportal.org/imglib/lichens/WIS/201404/Flavoparmelia_caperata_To.jpg","Flavoparmelia caperata","","","HasOrganism"
1439696,"https://lichenportal.org/imglib/lichens/WIS/201404/Lecanora_argentata_Washin.jpg","Lecanora argentata","","","HasOrganism"
1716434,"https://lichenportal.org/imglib/lichens/WIS/201404/Parmelia_sulcata_Magnolia.jpg","Parmelia sulcata","","","HasOrganism"
1439698,"https://lichenportal.org/imglib/lichens/WIS/201404/Leptogium_lichenoides_Bla.jpg","Scytinium lichenoides","","","HasOrganism"
1439700,"https://lichenportal.org/imglib/lichens/WIS/201404/Leptogium_cyanescens_Inte.jpg","Leptogium cyanescens","","","HasOrganism"
1439702,"https://lichenportal.org/imglib/lichens/WIS/201404/Melanelia_subaurifera_Maz.jpg","Melanelixia subaurifera","","","HasOrganism"
1439704,"https://lichenportal.org/imglib/lichens/WIS/201404/Myelochroa_galbina_Wildca.jpg","Myelochroa galbina","","","HasOrganism"
1716442,"https://lichenportal.org/imglib/lichens/WIS/201404/Cladonia_pyxidata_Mazoman.jpg","Cladonia pyxidata","","","HasOrganism"
1716445,"https://lichenportal.org/imglib/lichens/WIS/201404/Xanthomendoza_weberi_Arbo.jpg","Xanthomendoza weberi","","","HasOrganism"
1716448,"https://lichenportal.org/imglib/lichens/WIS/201404/Peltigera_evansiana_Toft_.jpg","Peltigera evansiana","","","HasOrganism"
1716450,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_americana_Whitef.jpg","Ramalina americana","","","HasOrganism"
1716454,"https://lichenportal.org/imglib/lichens/WIS/201404/Umbilicaria_muehlenbergii.jpg","Umbilicaria muehlenbergii","","","HasOrganism"
1716458,"https://lichenportal.org/imglib/lichens/WIS/201404/Xanthomendoza_fallax_Cave.jpg","Xanthomendoza fallax","","","HasOrganism"
1716459,"https://lichenportal.org/imglib/lichens/WIS/201404/Peltigera_lepidophora_Bla.jpg","Peltigera lepidophora","","","HasOrganism"
1716460,"https://lichenportal.org/imglib/lichens/WIS/201404/Ramalina_intermedia_Quinc.jpg","Ramalina intermedia","","","HasOrganism"
1464557,"https://lichenportal.org/imglib/lichens/WIS/201404/Phaeophyscia_adiastola_Ob.jpg","Phaeophyscia adiastola","","","HasOrganism"
1464558,"https://lichenportal.org/imglib/lichens/WIS/201404/Phaeophyscia_adiastola_Ob.jpg","Phaeophyscia adiastola","","","HasOrganism"
1464559,"https://lichenportal.org/imglib/lichens/WIS/201404/Phaeophyscia_orbicularis_.jpg","Phaeophyscia orbicularis","","","HasOrganism"
1464560,"https://lichenportal.org/imglib/lichens/WIS/201404/Phaeophyscia_pusilloides_.jpg","Phaeophyscia pusilloides","","","HasOrganism"
1464561,"https://lichenportal.org/imglib/lichens/WIS/201404/Phaeophyscia_rubropulchra.jpg","Phaeophyscia rubropulchra","","","HasOrganism"
1464562,"https://lichenportal.org/imglib/lichens/WIS/201404/Physcia_adscendens_Cave_P.jpg","Physcia adscendens","","","HasOrganism"
1464563,"https://lichenportal.org/imglib/lichens/WIS/201404/Physcia_americana_Observa.jpg","Physcia americana","","","HasOrganism"
1464564,"https://lichenportal.org/imglib/lichens/WIS/201404/Physcia_millegrana_Harrin.jpg","Physcia millegrana","","","HasOrganism"
1464565,"https://lichenportal.org/imglib/lichens/WIS/201404/Physcia_phaea_Blue_Mound_.jpg","Physcia phaea","","","HasOrganism"
1464566,"https://lichenportal.org/imglib/lichens/WIS/201404/Physcia_subtilis_Observat.jpg","Physcia subtilis","","","HasOrganism"
1464567,"https://lichenportal.org/imglib/lichens/WIS/201404/Physciella_melanchra_Fran.jpg","Physciella melanchra","","","HasOrganism"
1464568,"https://lichenportal.org/imglib/lichens/WIS/201404/Physconia_detersa_Wildcat.jpg","Physconia detersa","","","HasOrganism"
1805709,"https://lichenportal.org/imglib/lichens/misc/201501/LC_3-7_Bs_3040_1405136431_1420754423_web.jpg","Phlyctis boliviensis","field image of specimen source","","HasOrganism,ShowsHabitat"
1809465,"https://lichenportal.org/imglib/lichens/NCU/201407/006_HL_1-1_Usnea_1406489810.jpg","Usnea rubicunda","field image of specimen","","HasOrganism"
1809471,"https://lichenportal.org/imglib/lichens/NCU/201407/007_HL_1-1_Var_pus_1406489939.jpg","Lepra pustulata","field image of specimen source","","HasOrganism"
1809456,"https://lichenportal.org/imglib/lichens/NCU/201407/008_HL_1-1_Cladonia_1406489993.jpg","Cladonia ochrochlora","field image of specimen source","","HasOrganism"
1809459,"https://lichenportal.org/imglib/lichens/NCU/201407/011_HL_1-1_Heterod_1406490160.jpg","Heterodermia obscurata","field image of specimen source","","HasOrganism"
1809457,"https://lichenportal.org/imglib/lichens/NCU/201407/013_HL_1-1_Pyxine_1406490342.jpg","Pyxine sorediata","field image of specimen source","","HasOrganism"
1809452,"https://lichenportal.org/imglib/lichens/NCU/201407/012_HL_1-1_Parm_x_1406490446.jpg","Parmotrema ultralucens","field image of specimen source","","HasOrganism"
1809480,"https://lichenportal.org/imglib/lichens/misc/201501/019_HL_1-2_Phaeogr_1406490573_1420754427_web.jpg","Phaeographis inusta","field image of specimen source","","HasOrganism"
1809481,"https://lichenportal.org/imglib/lichens/NCU/201407/021_HL_1-2_Flavop_1406490678.jpg","Flavoparmelia caperata","field image of specimen source","","HasOrganism"
1809486,"https://lichenportal.org/imglib/lichens/misc/201501/022_HL_1-2_crusts_1406490937_1420754428_web.jpg","Lecanora protervula","field image of specimen source","Lowermost lichen in image","HasOrganism"
1809484,"https://lichenportal.org/imglib/lichens/misc/201501/022_HL_1-2_crusts_1406490996_1420754429_web.jpg","Lepra multipunctoides","field image of specimen source","uppermost lichen in image","HasOrganism"
1809485,"https://lichenportal.org/imglib/lichens/misc/201501/022_HL_1-2_crusts_1406491191_1420754430_web.jpg","Lepra pustulata","field image of specimen source","center thallus in image","HasOrganism"
1813870,"https://lichenportal.org/imglib/lichens/NCU/201407/027_HL_1-3_Punct_1406491272.jpg","Punctelia rudecta","field image of specimen","with fertile Physcia millegrana","HasOrganism"
1817396,"https://lichenportal.org/imglib/lichens/NCU/201408/068_HL_3-3_Parm_x_1407074619.jpg","Parmotrema ultralucens","field image of specimen source","","HasOrganism"
1816195,"https://lichenportal.org/imglib/lichens/NCU/201408/070_HL_3-3_Bacidia_1407074814.jpg","Bacidia schweinitzii","field image of specimen source","","HasOrganism"
1816203,"https://lichenportal.org/imglib/lichens/NCU/201408/070_HL_3-3_Lept_1407074929.jpg","Leptogium corticola","field image of specimen source","","HasOrganism"
1817424,"https://lichenportal.org/imglib/lichens/NCU/201408/084_HL_3-6_LOBARIA_1407075291.jpg","Ricasolia quercizans","field image of specimen source","","HasOrganism"
1817395,"https://lichenportal.org/imglib/lichens/NCU/201408/069_HL_3-3_Anapt_1407075398.jpg","Anaptychia palmulata","field image of specimen source","","HasOrganism"
1817906,"https://lichenportal.org/imglib/lichens/NCU/201408/thallus_1_1407553884.jpg","Rebentischia massalongoi","thallus","","HasOrganism"
1817906,"https://lichenportal.org/imglib/lichens/NCU/201408/spores_1_1407553975.jpg","Rebentischia massalongoi","spores in water mount","","HasOrganism"
1818279,"https://lichenportal.org/imglib/lichens/CNALH_Obseration/201408/Multiclavula_mucida_1408414774.jpg","Multiclavula mucida","","","HasOrganism,ShowsHabitat"
1818279,"https://lichenportal.org/imglib/lichens/CNALH_Obseration/201408/Multiclavula_mucida_1408414838.jpg","Multiclavula mucida","","","HasOrganism,ShowsHabitat"
1817953,"https://lichenportal.org/imglib/lichens/NCU/201408/116_HL_5_Fuscop_1408900312.jpg","Fuscopannaria leucosticta","field image of specimen list","","HasOrganism"
1828377,"https://lichenportal.org/imglib/lichens/misc/201501/44_LC_5-4_tree_1410475204_1420754437_web.jpg","Lepra multipunctoides","field image of specimen source","","HasOrganism"
1806880,"https://lichenportal.org/imglib/lichens/NCU/201501/8_LC_4-2_Graphis_1420222264.jpg","Graphis scripta","field image","","HasOrganism,ShowsHabitat"
1806876,"https://lichenportal.org/imglib/lichens/misc/201501/9_LC_4-2_Pertusaria_1420222381_1420754447_web.jpg","Pertusaria epixantha","field image","","HasOrganism,ShowsHabitat"
1806941,"https://lichenportal.org/imglib/lichens/misc/201501/32_LC_5-1_tree_1420222928_1420754448_web.jpg","Lepra pustulata","field image","","HasOrganism,ShowsHabitat"
1806926,"https://lichenportal.org/imglib/lichens/misc/201501/36_LC_5-2_tree_1420223169_1420754449_web.jpg","Phaeographis","field image","","HasOrganism,ShowsHabitat"
1806907,"https://lichenportal.org/imglib/lichens/misc/201501/48_LC_5-6_trunk_1420223427_1420754450_web.jpg","Myelochroa aurulenta","field image","","HasOrganism,ShowsHabitat"
